"","ID","Case.Number","Date","Block","IUCR","Primary.Type","Description","Location.Description","Arrest","Domestic","Beat","District","Ward","Community.Area","FBI.Code","X.Coordinate","Y.Coordinate","Year","Updated.On","Latitude","Longitude","Location"
"32580",10898995,"JA210640","04/03/2017 09:00:00 AM","011XX W 81ST ST","0820","THEFT","$500 AND UNDER","RESIDENTIAL YARD (FRONT/BACK)","false","false",613,6,21,71,"06",1170238,1851092,2017,"04/10/2017 03:50:20 PM",41.746883589,-87.65177901,"(41.746883589, -87.65177901)"
"59333",10855779,"JA161044","02/20/2017 04:36:00 PM","016XX W 79TH ST","0460","BATTERY","SIMPLE","SIDEWALK","false","false",611,6,21,71,"08B",1167005,1852331,2017,"02/27/2017 03:56:40 PM",41.75035324,-87.663590235,"(41.75035324, -87.663590235)"
"264",10948274,"JA267646","05/17/2017 02:25:00 PM","010XX N CENTRAL AVE","0560","ASSAULT","SIMPLE","RESIDENCE","false","true",1524,15,37,25,"08A",1138817,1906588,2017,"05/24/2017 03:52:36 PM",41.899798671,-87.765571692,"(41.899798671, -87.765571692)"
"27268",10909415,"JA220707","04/11/2017 11:22:00 AM","008XX W OHARE ST","2825","OTHER OFFENSE","HARASSMENT BY TELEPHONE","AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA","false","false",1654,16,41,76,"26",1104786,1942273,2017,"04/18/2017 03:59:10 PM",41.998273669,-87.889893442,"(41.998273669, -87.889893442)"
"73631",10835009,"JA136908","01/31/2017 04:31:00 PM","009XX S CENTRAL PARK AVE","0470","PUBLIC PEACE VIOLATION","RECKLESS CONDUCT","SIDEWALK","true","false",1133,11,24,29,"24",1152521,1895697,2017,"02/14/2017 03:49:42 PM",41.869652735,-87.715524317,"(41.869652735, -87.715524317)"
"4387",10943285,"JA261619","05/12/2017 11:30:00 PM","059XX S WOOD ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","true","true",714,7,15,67,"08B",1165369,1865204,2017,"05/19/2017 03:52:48 PM",41.785713279,-87.66922107,"(41.785713279, -87.66922107)"
"35155",10895714,"JA206561","03/30/2017 05:30:00 PM","005XX W MADISON ST","0890","THEFT","FROM BUILDING","RESTAURANT","false","false",121,1,42,28,"06",1173039,1900311,2017,"04/06/2017 03:56:56 PM",41.881883933,-87.640060441,"(41.881883933, -87.640060441)"
"70455",10839261,"JA142114","02/05/2017 01:29:00 AM","075XX S COTTAGE GROVE AVE","051A","ASSAULT","AGGRAVATED: HANDGUN","STREET","false","false",624,6,6,69,"04A",1182866,1855292,2017,"02/14/2017 03:49:42 PM",41.758125035,-87.605376887,"(41.758125035, -87.605376887)"
"30397",10906154,"JA218735","04/07/2017 06:00:00 AM","130XX S DR MARTIN LUTHER KING JR DR","5002","OTHER OFFENSE","OTHER VEHICLE OFFENSE","STREET","false","true",533,5,9,54,"26",1180896,1818609,2017,"04/14/2017 03:50:04 PM",41.657507589,-87.613720139,"(41.657507589, -87.613720139)"
"86118",10813849,"JA113113","01/11/2017 03:00:00 PM","052XX S STATE ST","0545","ASSAULT","PRO EMP HANDS NO/MIN INJURY","SCHOOL, PRIVATE, BUILDING","false","false",225,2,3,40,"08A",1177170,1870046,2017,"02/14/2017 03:49:42 PM",41.798741929,-87.62580711,"(41.798741929, -87.62580711)"
"58619",10858108,"JA163767","02/22/2017 08:00:00 PM","011XX S STATE ST","143A","WEAPONS VIOLATION","UNLAWFUL POSS OF HANDGUN","CTA TRAIN","true","false",123,1,2,32,"15",1176517,1895340,2017,"03/01/2017 03:52:50 PM",41.868165405,-87.62743954,"(41.868165405, -87.62743954)"
"42567",10885042,"JA193765","03/18/2017 03:14:00 PM","026XX S ST LOUIS AVE","2826","OTHER OFFENSE","HARASSMENT BY ELECTRONIC MEANS","RESIDENCE","false","false",1032,10,22,30,"26",1153461,1886184,2017,"03/27/2017 03:49:53 PM",41.843529347,-87.712325889,"(41.843529347, -87.712325889)"
"79611",10824837,"JA126282","01/22/2017 11:45:00 PM","003XX W MARQUETTE RD","0820","THEFT","$500 AND UNDER","PARKING LOT/GARAGE(NON.RESID.)","false","false",722,7,6,68,"06",1175397,1860531,2017,"02/14/2017 03:49:42 PM",41.772671628,-87.632593424,"(41.772671628, -87.632593424)"
"82667",10820363,"JA120682","01/18/2017 02:00:00 PM","001XX N PARKSIDE AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE","false","false",1512,15,29,25,"14",1138579,1900398,2017,"02/14/2017 03:49:42 PM",41.88281685,-87.766596053,"(41.88281685, -87.766596053)"
"55673",10863201,"JA169596","02/26/2017 10:00:00 PM","031XX W 54TH ST","1320","CRIMINAL DAMAGE","TO VEHICLE","VEHICLE NON-COMMERCIAL","false","false",923,9,14,63,"14",1156429,1868656,2017,"03/05/2017 03:50:44 PM",41.795370868,-87.701906601,"(41.795370868, -87.701906601)"
"81413",10822045,"JA122700","01/20/2017 09:00:00 AM","070XX S DR MARTIN LUTHER KING JR DR","2825","OTHER OFFENSE","HARASSMENT BY TELEPHONE","APARTMENT","false","false",322,3,6,69,"26",1180140,1858253,2017,"02/14/2017 03:49:42 PM",41.766313199,-87.615276726,"(41.766313199, -87.615276726)"
"33421",10899675,"JA211235","04/02/2017 03:00:00 AM","025XX N MANGO AVE","0810","THEFT","OVER $500","STREET","false","false",2515,25,30,19,"06",1137621,1916359,2017,"04/09/2017 03:57:12 PM",41.926633073,-87.769728843,"(41.926633073, -87.769728843)"
"29085",10905937,"JA218303","04/09/2017 10:37:00 AM","018XX W 54TH ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true",932,9,16,61,"08B",1164814,1868881,2017,"04/16/2017 03:50:22 PM",41.795815172,-87.671152128,"(41.795815172, -87.671152128)"
"17361",10922901,"JA237040","04/24/2017 12:00:00 PM","008XX W WAYMAN ST","0820","THEFT","$500 AND UNDER","STREET","false","false",1214,12,27,28,"06",1170754,1902296,2017,"05/01/2017 03:53:39 PM",41.887381252,-87.648392683,"(41.887381252, -87.648392683)"
"65768",10846841,"JA150480","02/11/2017 10:55:00 PM","121XX S INDIANA AVE","031A","ROBBERY","ARMED: HANDGUN","STREET","false","false",532,5,9,53,"03",1179760,1824606,2017,"02/18/2017 03:49:59 PM",41.673990231,-87.617694727,"(41.673990231, -87.617694727)"
"60956",10854749,"JA159625","02/19/2017 01:25:00 PM","066XX S BLACKSTONE AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","PARKING LOT/GARAGE(NON.RESID.)","false","false",321,3,5,42,"14",1187328,1861367,2017,"02/26/2017 03:57:03 PM",41.774690598,-87.588831615,"(41.774690598, -87.588831615)"
"71516",10837949,"JA140077","02/03/2017 10:10:00 AM","064XX S MARSHFIELD AVE","051A","ASSAULT","AGGRAVATED: HANDGUN","ALLEY","true","true",725,7,15,67,"04A",1166433,1861947,2017,"02/14/2017 03:49:42 PM",41.776753041,-87.665412695,"(41.776753041, -87.665412695)"
"81406",10822066,"JA122753","01/18/2017 07:00:00 PM","069XX S PARNELL AVE","0890","THEFT","FROM BUILDING","APARTMENT","false","false",732,7,6,68,"06",1173817,1858889,2017,"02/14/2017 03:49:42 PM",41.768200971,-87.638433882,"(41.768200971, -87.638433882)"
"86608",10812353,"JA111498","01/11/2017 03:00:00 AM","098XX S LONGWOOD DR","0620","BURGLARY","UNLAWFUL ENTRY","RESIDENCE-GARAGE","false","false",2213,22,19,72,"05",1165636,1839498,2017,"02/14/2017 03:49:42 PM",41.715166677,-87.668969878,"(41.715166677, -87.668969878)"
"84687",10816891,"JA116981","01/14/2017 10:00:00 AM","0000X W TERMINAL ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","AIRPORT PARKING LOT","true","false",1651,16,41,76,"07",1100317,1935229,2017,"02/14/2017 03:49:42 PM",41.979006297,-87.906463155,"(41.979006297, -87.906463155)"
"61372",10854380,"JA158979","02/18/2017 02:37:00 PM","001XX N LOTUS AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","RESIDENTIAL YARD (FRONT/BACK)","false","true",1523,15,28,25,"14",1139926,1900581,2017,"02/25/2017 03:56:47 PM",41.883294509,-87.76164527,"(41.883294509, -87.76164527)"
"9121",10936587,"JA253024","05/06/2017 11:12:00 AM","035XX W 77TH PL","0820","THEFT","$500 AND UNDER","RESIDENCE-GARAGE","true","false",835,8,18,70,"06",1154140,1852985,2017,"05/13/2017 03:48:31 PM",41.752413057,-87.710716534,"(41.752413057, -87.710716534)"
"3127",10945793,"JA264061","05/14/2017 08:15:00 PM","004XX W OAKDALE AVE","0820","THEFT","$500 AND UNDER","APARTMENT","false","false",1934,19,44,6,"06",1172721,1919877,2017,"05/21/2017 03:55:34 PM",41.935581084,-87.640647925,"(41.935581084, -87.640647925)"
"4104",10949889,"JA269339","03/28/2017 12:00:00 PM","103XX S VERNON AVE","0890","THEFT","FROM BUILDING","RESIDENCE","false","false",512,5,9,49,"06",NA,NA,2017,"05/19/2017 03:52:48 PM",NA,NA,""
"88074",10810052,"JA109121","01/09/2017 10:15:00 AM","040XX W GRENSHAW ST","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false",1132,11,24,29,"14",1149682,1894737,2017,"02/14/2017 03:49:42 PM",41.867073979,-87.725972107,"(41.867073979, -87.725972107)"
"92196",10802149,"JA101244","01/02/2017 06:00:00 AM","041XX N CICERO AVE","0810","THEFT","OVER $500","PARKING LOT/GARAGE(NON.RESID.)","false","false",1624,16,45,15,"06",1143632,1927039,2017,"02/14/2017 03:49:42 PM",41.955829441,-87.747372582,"(41.955829441, -87.747372582)"
"6438",10939869,"JA257516","05/10/2017 12:33:00 AM","086XX S UNION AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true",622,6,21,71,"08B",1173150,1847539,2017,"05/17/2017 03:52:49 PM",41.7370699,-87.64121342,"(41.7370699, -87.64121342)"
"26175",10859337,"JA165242","02/23/2017 08:26:00 PM","057XX S HOYNE AVE","4650","OTHER OFFENSE","SEX OFFENDER: FAIL TO REGISTER","SIDEWALK","true","false",715,7,15,67,"26",1164009,1866506,2017,"04/20/2017 03:55:54 PM",41.789314851,-87.674170888,"(41.789314851, -87.674170888)"
"6848",10939699,"JA257271","05/09/2017 07:45:00 AM","031XX S DR MARTIN LUTHER KING JR DR","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",211,2,2,35,"07",1179324,1884357,2017,"05/16/2017 03:52:21 PM",41.837963548,-87.617470765,"(41.837963548, -87.617470765)"
"9708",10938244,"JA255450","05/05/2017 12:00:00 PM","020XX W HURON ST","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE-GARAGE","false","false",1221,12,1,24,"05",1162752,1904675,2017,"05/12/2017 03:47:54 PM",41.89408093,-87.677711579,"(41.89408093, -87.677711579)"
"37985",10891292,"JA202079","03/26/2017 05:02:00 AM","090XX S COTTAGE GROVE AVE","0810","THEFT","OVER $500","ALLEY","false","false",633,6,6,44,"06",1183143,1845251,2017,"04/02/2017 03:54:47 PM",41.730565006,-87.604673329,"(41.730565006, -87.604673329)"
"14953",10928612,"JA243360","04/28/2017 09:07:00 PM","055XX S ARCHER AVE","1812","NARCOTICS","POSS: CANNABIS MORE THAN 30GMS","STREET","true","false",814,8,23,56,"18",1143777,1869482,2017,"05/05/2017 03:50:30 PM",41.797883193,-87.748281851,"(41.797883193, -87.748281851)"
"68980",10842963,"JA146252","01/30/2017 09:00:00 AM","019XX W MADISON ST","1150","DECEPTIVE PRACTICE","CREDIT CARD FRAUD","OTHER","false","false",1223,12,27,28,"11",1163655,1900042,2017,"02/14/2017 03:49:42 PM",41.881348623,-87.674525788,"(41.881348623, -87.674525788)"
"36261",10894603,"JA205248","03/29/2017 04:15:00 PM","117XX S WALLACE ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","RESIDENCE","false","false",524,5,34,53,"07",1174413,1827148,2017,"04/05/2017 03:53:43 PM",41.68108608,-87.637190135,"(41.68108608, -87.637190135)"
"43229",10882720,"JA192464","03/18/2017 05:00:00 PM","070XX S OGLESBY AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false",331,3,5,43,"14",1192983,1858833,2017,"03/25/2017 03:46:32 PM",41.767600907,-87.568184289,"(41.767600907, -87.568184289)"
"82886",10819214,"JA119431","01/17/2017 03:00:00 PM","002XX S WACKER DR","0890","THEFT","FROM BUILDING","RESTAURANT","false","false",122,1,2,32,"06",1173971,1899133,2017,"02/14/2017 03:49:42 PM",41.878630716,-87.636673298,"(41.878630716, -87.636673298)"
"42521",10886671,"JA193074","03/19/2017 07:56:00 PM","016XX W 82ND ST","0560","ASSAULT","SIMPLE","RESIDENCE","false","false",614,6,21,71,"08A",1166934,1850338,2017,"03/27/2017 03:49:53 PM",41.744885682,-87.663907231,"(41.744885682, -87.663907231)"
"25564",10911696,"JA224294","04/13/2017 06:30:00 PM","001XX N HERMITAGE AVE","0890","THEFT","FROM BUILDING","PARKING LOT/GARAGE(NON.RESID.)","false","false",1224,12,27,28,"06",1164722,1900827,2017,"04/20/2017 03:58:21 PM",41.883480183,-87.670585564,"(41.883480183, -87.670585564)"
"85459",10815888,"JA115603","01/13/2017 10:00:00 PM","053XX S ROCKWELL ST","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false",923,9,14,63,"14",1159947,1869065,2017,"02/14/2017 03:49:42 PM",41.796421584,-87.688994685,"(41.796421584, -87.688994685)"
"74461",10832566,"JA134542","01/27/2017 12:30:00 AM","022XX N LINCOLN AVE","0890","THEFT","FROM BUILDING","BAR OR TAVERN","false","false",1812,18,43,7,"06",1171576,1915192,2017,"02/14/2017 03:49:42 PM",41.922750548,-87.644994062,"(41.922750548, -87.644994062)"
"53190",10867583,"JA174172","03/03/2017 05:30:00 PM","076XX S SEELEY AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","RESIDENCE","false","false",611,6,18,71,"07",1164017,1854084,2017,"03/10/2017 03:51:07 PM",41.75522703,-87.674490478,"(41.75522703, -87.674490478)"
"17775",10923601,"JA237860","04/24/2017 09:05:00 PM","015XX S KOMENSKY AVE","2027","NARCOTICS","POSS: CRACK","ALLEY","true","false",1012,10,24,29,"18",1149636,1892124,2017,"05/01/2017 03:53:39 PM",41.859904488,-87.726208818,"(41.859904488, -87.726208818)"
"12155",10932450,"JA248322","05/02/2017 09:00:00 PM","027XX W WILSON AVE","0320","ROBBERY","STRONGARM - NO WEAPON","SIDEWALK","false","false",1724,17,33,14,"03",1157061,1930397,2017,"05/09/2017 03:54:21 PM",41.96478141,-87.697912745,"(41.96478141, -87.697912745)"
"16544",10925847,"JA240092","04/26/2017 01:45:00 PM","018XX N NEWLAND AVE","0460","BATTERY","SIMPLE","SCHOOL, PUBLIC, BUILDING","false","false",2513,25,36,25,"08B",1129796,1911538,2017,"05/03/2017 03:53:47 PM",41.913541176,-87.798593209,"(41.913541176, -87.798593209)"
"61350",10854497,"JA159361","02/18/2017 04:00:00 PM","015XX W PRATT BLVD","5002","OTHER OFFENSE","OTHER VEHICLE OFFENSE","STREET","false","false",2432,24,40,1,"26",1164642,1945254,2017,"02/25/2017 03:56:47 PM",42.005391824,-87.669616106,"(42.005391824, -87.669616106)"
"51011",10869818,"JA177491","03/06/2017 07:00:00 PM","023XX N MAJOR AVE","0920","MOTOR VEHICLE THEFT","ATT: AUTOMOBILE","STREET","false","false",2515,25,37,19,"07",1137997,1914978,2017,"03/13/2017 03:48:46 PM",41.922836666,-87.768380625,"(41.922836666, -87.768380625)"
"19261",10921240,"JA234661","04/22/2017 11:20:00 AM","069XX S LAFAYETTE AVE","0320","ROBBERY","STRONGARM - NO WEAPON","CTA BUS STOP","false","false",731,7,6,69,"03",1177024,1859232,2017,"04/29/2017 03:49:38 PM",41.769070498,-87.626668445,"(41.769070498, -87.626668445)"
"42560",10885431,"JA194284","03/17/2017 09:00:00 PM","029XX S DR MARTIN LUTHER KING JR DR","0890","THEFT","FROM BUILDING","OTHER","false","false",133,1,4,35,"06",1179389,1885691,2017,"03/27/2017 03:49:53 PM",41.841622651,-87.617191438,"(41.841622651, -87.617191438)"
"21441",10918906,"JA232149","04/19/2017 01:00:00 PM","048XX S VINCENNES AVE","0820","THEFT","$500 AND UNDER","STREET","false","false",223,2,3,38,"06",1180404,1872819,2017,"04/26/2017 03:52:19 PM",41.806277622,-87.61386232,"(41.806277622, -87.61386232)"
"62051",10853027,"JA157474","02/17/2017 05:10:00 PM","017XX N DAMEN AVE","0860","THEFT","RETAIL THEFT","DEPARTMENT STORE","false","false",1434,14,32,24,"06",1162754,1911438,2017,"02/24/2017 03:52:30 PM",41.912639064,-87.677514345,"(41.912639064, -87.677514345)"
"17480",10924146,"JA238161","04/25/2017 07:50:00 AM","078XX S ESSEX AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","VEHICLE NON-COMMERCIAL","false","true",421,4,7,43,"08B",1194218,1853535,2017,"05/02/2017 03:50:33 PM",41.75303256,-87.563831274,"(41.75303256, -87.563831274)"
"24865",10912499,"JA225224","04/14/2017 11:05:00 PM","066XX S CAMPBELL AVE","041A","BATTERY","AGGRAVATED: HANDGUN","STREET","false","false",832,8,15,66,"04B",1160850,1860601,2017,"04/21/2017 03:50:30 PM",41.773176597,-87.685916997,"(41.773176597, -87.685916997)"
"7971",10938277,"JA255338","05/08/2017 12:52:00 PM","045XX W NORTH AVE","0520","ASSAULT","AGGRAVATED:KNIFE/CUTTING INSTR","DEPARTMENT STORE","true","false",2533,25,37,23,"04A",1145953,1910249,2017,"05/15/2017 03:54:29 PM",41.90971226,-87.73926766,"(41.90971226, -87.73926766)"
"53229",10867527,"JA174171","03/03/2017 09:40:00 PM","015XX N DAMEN AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","RESTAURANT","true","false",1424,14,1,24,"14",1162779,1910456,2017,"03/10/2017 03:51:07 PM",41.909943862,-87.677450088,"(41.909943862, -87.677450088)"
"72017",10837834,"JA140070","01/28/2017 12:00:00 PM","013XX N SANDBURG TER","1154","DECEPTIVE PRACTICE","FINANCIAL IDENTITY THEFT $300 AND UNDER","APARTMENT","false","false",1821,18,42,8,"11",1175110,1909464,2017,"02/14/2017 03:49:42 PM",41.906954091,-87.632181183,"(41.906954091, -87.632181183)"
"48885",10873453,"JA181080","03/09/2017 02:30:00 PM","044XX S EVANS AVE","0484","BATTERY","PRO EMP HANDS NO/MIN INJURY","SCHOOL, PUBLIC, BUILDING","false","false",221,2,3,38,"08B",1181896,1875684,2017,"03/16/2017 03:53:03 PM",41.814105006,-87.608301602,"(41.814105006, -87.608301602)"
"70179",10839867,"JA141868","02/04/2017 05:05:00 PM","045XX N LINCOLN AVE","1150","DECEPTIVE PRACTICE","CREDIT CARD FRAUD","SMALL RETAIL STORE","false","false",1911,19,47,4,"11",1160430,1930140,2017,"02/14/2017 03:49:42 PM",41.964006962,-87.68553294,"(41.964006962, -87.68553294)"
"78941",10825632,"JA126876","01/23/2017 01:15:00 PM","053XX W GRAND AVE","2093","NARCOTICS","FOUND SUSPECT NARCOTICS","SCHOOL, PRIVATE, BUILDING","true","false",2515,25,37,19,"18",1140494,1913068,2017,"02/14/2017 03:49:42 PM",41.91754991,-87.759252669,"(41.91754991, -87.759252669)"
"7469",10917407,"JA230553","04/19/2017 08:00:00 AM","052XX W LAKE ST","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","true","true",1523,15,28,25,"14",1141195,1902044,2017,"05/16/2017 03:50:39 PM",41.887285871,-87.756949272,"(41.887285871, -87.756949272)"
"35752",10899514,"JA211221","03/30/2017 02:30:00 PM","052XX W VAN BUREN ST","0890","THEFT","FROM BUILDING","RESIDENCE","false","false",1522,15,29,25,"06",1141499,1897509,2017,"04/06/2017 03:56:56 PM",41.874835652,-87.755944923,"(41.874835652, -87.755944923)"
"82979",10819802,"JA120267","01/14/2017 10:00:00 PM","033XX N KENMORE AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",1924,19,44,6,"07",1168685,1922413,2017,"02/14/2017 03:49:42 PM",41.942628508,-87.655406675,"(41.942628508, -87.655406675)"
"35279",10895250,"JA205717","03/30/2017 07:52:00 AM","012XX W LELAND AVE","0560","ASSAULT","SIMPLE","APARTMENT","false","false",1913,19,46,3,"08A",1167324,1931353,2017,"04/06/2017 03:56:56 PM",41.967189655,-87.660150847,"(41.967189655, -87.660150847)"
"10039",10935807,"JA252138","05/05/2017 06:00:00 PM","035XX W CORTLAND ST","0890","THEFT","FROM BUILDING","RESIDENCE","false","false",1422,14,26,22,"06",1152285,1912394,2017,"05/12/2017 03:47:54 PM",41.915475636,-87.71594967,"(41.915475636, -87.71594967)"
"1986",10951029,"JA270514","05/15/2017 12:06:00 PM","110XX S KEDZIE AVE","0460","BATTERY","SIMPLE","RESIDENCE","false","false",2211,22,19,74,"08B",1156986,1831305,2017,"05/22/2017 03:58:12 PM",41.692862382,-87.700870744,"(41.692862382, -87.700870744)"
"57434",10859647,"JA165386","02/23/2017 06:00:00 PM","074XX S WABASH AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","OTHER","false","false",323,3,6,69,"07",1178008,1855698,2017,"03/02/2017 03:54:20 PM",41.759350571,-87.623168543,"(41.759350571, -87.623168543)"
"85182",10815603,"JA115110","01/13/2017 07:00:00 AM","037XX W DIVERSEY AVE","0620","BURGLARY","UNLAWFUL ENTRY","APARTMENT","false","false",2524,25,35,22,"05",1151053,1918361,2017,"02/14/2017 03:49:42 PM",41.931873854,-87.720319238,"(41.931873854, -87.720319238)"
"47078",10876990,"JA185715","03/12/2017 10:45:00 PM","003XX N LA SALLE DR","1330","CRIMINAL TRESPASS","TO LAND","CONVENIENCE STORE","false","false",1831,18,42,8,"26",1175075,1902775,2017,"03/19/2017 03:55:05 PM",41.888599915,-87.632510468,"(41.888599915, -87.632510468)"
"42380",10884426,"JA194323","03/20/2017 07:05:00 PM","040XX W 79TH ST","033A","ROBBERY","ATTEMPT: ARMED-HANDGUN","SMALL RETAIL STORE","false","false",834,8,13,70,"03",1150595,1851864,2017,"03/27/2017 03:52:22 PM",41.749406503,-87.723736721,"(41.749406503, -87.723736721)"
"42593",10878780,"JA187848","03/13/2017 09:00:00 PM","037XX W FERDINAND ST","5002","OTHER OFFENSE","OTHER VEHICLE OFFENSE","RESIDENCE","true","true",1122,11,27,23,"26",1151454,1903074,2017,"03/27/2017 03:49:53 PM",41.889917026,-87.719247818,"(41.889917026, -87.719247818)"
"53606",10867947,"JA174800","03/02/2017 12:00:00 PM","016XX W NORTH AVE","0810","THEFT","OVER $500","STREET","false","false",1433,14,1,24,"06",1165208,1910720,2017,"03/09/2017 03:56:38 PM",41.910616981,-87.668519441,"(41.910616981, -87.668519441)"
"8746",10937926,"JA255032","05/06/2017 07:00:00 PM","083XX S RACINE AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","SMALL RETAIL STORE","false","false",613,6,21,71,"14",1169775,1849471,2017,"05/13/2017 03:48:31 PM",41.742445393,-87.653522487,"(41.742445393, -87.653522487)"
"90978",10804304,"JA103404","01/03/2017 09:30:00 PM","027XX W 61ST ST","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","true",825,8,15,66,"14",1158963,1864083,2017,"02/14/2017 03:49:42 PM",41.782770475,-87.692739244,"(41.782770475, -87.692739244)"
"92836",23076,"JA114779","01/13/2017 04:09:00 PM","006XX N CENTRAL AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false",1511,15,29,25,"01A",1138913,1903775,2017,"01/20/2017 03:50:54 PM",41.892077708,-87.765287486,"(41.892077708, -87.765287486)"
"65261",10850677,"JA154835","02/12/2017 05:40:00 PM","087XX S ESSEX AVE","2825","OTHER OFFENSE","HARASSMENT BY TELEPHONE","RESIDENCE","false","false",423,4,7,46,"26",1194324,1847568,2017,"02/20/2017 03:47:42 PM",41.736656017,-87.563638425,"(41.736656017, -87.563638425)"
"4234",10943296,"JA261611","05/12/2017 11:14:00 PM","017XX W ALBION AVE","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","ALLEY","true","false",2432,24,40,1,"18",1163631,1943893,2017,"05/19/2017 03:52:48 PM",42.001678654,-87.673374241,"(42.001678654, -87.673374241)"
"43944",10881608,"JA190888","03/17/2017 08:15:00 PM","014XX E 55TH ST","1365","CRIMINAL TRESPASS","TO RESIDENCE","APARTMENT","false","false",235,2,5,41,"26",1186573,1868948,2017,"03/24/2017 03:51:07 PM",41.795511377,-87.59135947,"(41.795511377, -87.59135947)"
"73232",10836013,"JA136749","01/31/2017 01:45:00 PM","029XX N MC VICKER AVE","0484","BATTERY","PRO EMP HANDS NO/MIN INJURY","SCHOOL, PUBLIC, BUILDING","false","false",2511,25,29,19,"08B",1135552,1918950,2017,"02/14/2017 03:49:42 PM",41.933780135,-87.777269865,"(41.933780135, -87.777269865)"
"41649",10886091,"JA195869","03/21/2017 06:00:00 PM","097XX S HALSTED ST","0810","THEFT","OVER $500","OTHER","false","false",2223,22,21,73,"06",1172697,1840207,2017,"03/28/2017 03:56:52 PM",41.716959853,-87.643088472,"(41.716959853, -87.643088472)"
"30145",10904672,"JA216583","04/07/2017 08:00:00 PM","063XX S DR MARTIN LUTHER KING JR DR","0312","ROBBERY","ARMED:KNIFE/CUTTING INSTRUMENT","APARTMENT","false","true",312,3,20,69,"03",1180014,1862868,2017,"04/14/2017 03:50:04 PM",41.778980114,-87.615597389,"(41.778980114, -87.615597389)"
"68285",10843246,"JA146583","02/08/2017 03:45:00 PM","028XX W WILCOX ST","2826","OTHER OFFENSE","HARASSMENT BY ELECTRONIC MEANS","APARTMENT","false","true",1124,11,2,27,"26",1157423,1899227,2017,"02/15/2017 03:56:10 PM",41.879241182,-87.697431606,"(41.879241182, -87.697431606)"
"64363",10848661,"JA152979","02/14/2017 02:55:00 AM","081XX S AVALON AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false",411,4,8,45,"14",1185957,1851336,2017,"02/21/2017 04:01:48 PM",41.74719705,-87.594173383,"(41.74719705, -87.594173383)"
"54829",10865122,"JA171630","02/27/2017 02:39:00 PM","027XX N MILWAUKEE AVE","0860","THEFT","RETAIL THEFT","DEPARTMENT STORE","false","false",1412,14,35,22,"06",1153398,1918312,2017,"03/06/2017 03:51:31 PM",41.931693061,-87.711702971,"(41.931693061, -87.711702971)"
